unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
362,object,bicycle,0.0299920629671,bicycle,183866.0,439032.0,18138.0,0.0299920629671
377,object,table,0.0299508365086,table,1911211.0,461530.0,68999.0,0.0299508365086
345,object,apparel,0.0298610506659,apparel,108921.0,411682.0,15095.0,0.0298610506659
167,object,snow,0.0297756791323,snow,76373.0,472759.0,15878.0,0.0297756791323
186,object,bed,0.0297630357482,bed,2701545.0,409330.0,89913.0,0.0297630357482
163,object,dog,0.0297034792043,dog,157609.0,403323.0,16181.0,0.0297034792043
387,object,car,0.0296807946314,car,1404867.0,429463.0,52875.0,0.0296807946314
215,object,airplane,0.0296244464542,airplane,83520.0,444735.0,15199.0,0.0296244464542
498,object,bed,0.0294241314031,bed,2701545.0,407775.0,88874.0,0.0294241314031
328,object,train,0.0292239710044,train,482027.0,450805.0,26487.0,0.0292239710044
237,object,house,0.0291577675639,house,503986.0,427939.0,26403.0,0.0291577675639
266,object,bridge,0.0291129175559,bridge,157222.0,416139.0,16220.0,0.0291129175559
315,object,cat,0.0290746301794,cat,115307.0,422367.0,15191.0,0.0290746301794
181,object,dog,0.0290149547623,dog,157609.0,448594.0,17093.0,0.0290149547623
160,object,dog,0.0290025671963,dog,157609.0,436818.0,16754.0,0.0290025671963
350,object,signboard,0.0289571397023,signboard,302571.0,447583.0,21111.0,0.0289571397023
510,object,bus,0.0289405904326,bus,458866.0,437190.0,25203.0,0.0289405904326
450,object,person,0.0289230322879,person,3666588.0,433091.0,115242.0,0.0289230322879
185,object,road,0.028910722846,road,5340281.0,467741.0,163196.0,0.028910722846
432,object,airplane,0.0288435531089,airplane,83520.0,433799.0,14503.0,0.0288435531089
286,object,dog,0.0287705025632,dog,157609.0,445840.0,16876.0,0.0287705025632
242,object,cradle,0.0287598056315,cradle,80089.0,427176.0,14181.0,0.0287598056315
426,object,dog,0.028606203994,dog,157609.0,444103.0,16734.0,0.028606203994
340,object,sheep,0.0285966691751,sheep,26437.0,413681.0,12236.0,0.0285966691751
506,object,bed,0.0285945150234,bed,2701545.0,427421.0,86984.0,0.0285945150234
197,object,horse,0.0285156818777,horse,119789.0,409984.0,14688.0,0.0285156818777
434,object,sink,0.0284781944419,sink,212829.0,416576.0,17428.0,0.0284781944419
92,object,person,0.0282924678825,person,3666588.0,438736.0,112954.0,0.0282924678825
318,object,cat,0.0282921043138,cat,115307.0,429113.0,14979.0,0.0282921043138
151,object,bed,0.0282906828739,bed,2701545.0,435411.0,86305.0,0.0282906828739
351,object,dog,0.0282597309206,dog,157609.0,437230.0,16348.0,0.0282597309206
119,object,bed,0.0279955766884,bed,2701545.0,445206.0,85696.0,0.0279955766884
225,object,chest of drawers,0.0279233521695,chest of drawers,210342.0,451249.0,17972.0,0.0279233521695
188,object,house,0.0278291889392,house,503986.0,429545.0,25276.0,0.0278291889392
436,object,bench,0.0278290100209,bench,192123.0,404726.0,16160.0,0.0278290100209
452,object,dog,0.0278221038687,dog,157609.0,449137.0,16424.0,0.0278221038687
26,object,dog,0.0277742299423,dog,157609.0,421772.0,15657.0,0.0277742299423
388,object,motorbike,0.0276187505352,motorbike,196731.0,475307.0,18062.0,0.0276187505352
38,object,cradle,0.0275421849308,cradle,80089.0,417972.0,13350.0,0.0275421849308
258,object,food,0.0274803130891,food,144133.0,417834.0,15030.0,0.0274803130891
451,object,bed,0.0274735680992,bed,2701545.0,444988.0,84135.0,0.0274735680992
383,object,windowpane,0.0274193411977,windowpane,2264527.0,408064.0,71325.0,0.0274193411977
1,object,skyscraper,0.0272856296767,skyscraper,142853.0,426066.0,15111.0,0.0272856296767
10,object,dog,0.0272113503117,dog,157609.0,397269.0,14699.0,0.0272113503117
